Energy,Value,Error,Angle
0.011927,5.553882520313171e-10,0.046,24.9 deg
0.0125385,1.8014397875760542e-08,0.0942,24.9 deg
0.0131815,1.9680398378786552e-08,0.0919,24.9 deg
0.013857,2.515037725514186e-08,0.0873,24.9 deg
0.0145675,2.73096345627788e-08,0.0806,24.9 deg
0.0153145,2.907508762791275e-08,0.0841,24.9 deg
0.0160995,2.7095635979406154e-08,0.0807,24.9 deg
0.016925,2.62519081873256e-08,0.0884,24.9 deg
0.017793,3.018936798197473e-08,0.0819,24.9 deg
0.0187055,3.890649147737634e-08,0.0694,24.9 deg
0.0196645,4.136996661672465e-08,0.0685,24.9 deg
0.0206725,4.0311198429252256e-08,0.0647,24.9 deg
0.021732,5.071374981141637e-08,0.0638,24.9 deg
0.0228465,5.849583926609701e-08,0.0623,24.9 deg
0.024018,6.021963553200157e-08,0.0573,24.9 deg
0.025249,6.799111461529404e-08,0.0559,24.9 deg
0.0265435,7.14545642237715e-08,0.0522,24.9 deg
0.0279045,8.361266698171541e-08,0.0463,24.9 deg
0.0293355,8.862093037956831e-08,0.0472,24.9 deg
0.0308395,9.281380697313885e-08,0.0441,24.9 deg
0.0324205,1.1492860559062351e-07,0.041,24.9 deg
0.034083,1.2453860314090869e-07,0.0376,24.9 deg
0.0358305,1.3981167556128254e-07,0.0366,24.9 deg
0.0376675,1.4880525315504642e-07,0.036,24.9 deg
0.039599,1.955311082982476e-07,0.0312,24.9 deg
0.0416295,1.710594606237531e-07,0.0335,24.9 deg
0.0437635,1.1012303258367268e-07,0.0425,24.9 deg
0.046007,1.51729961013941e-07,0.0357,24.9 deg
0.048366,1.6633666094100204e-07,0.035,24.9 deg
0.050846,1.9784771152310362e-07,0.0307,24.9 deg
0.053453,2.1394240989569449e-07,0.0299,24.9 deg
0.0561935,2.4019802871505165e-07,0.0287,24.9 deg
0.0590745,2.6270910354160724e-07,0.0276,24.9 deg
0.0621035,3.058237188380021e-07,0.0255,24.9 deg
0.0652875,3.5830857159551995e-07,0.0236,24.9 deg
0.0686345,3.697449711071948e-07,0.023,24.9 deg
0.0721535,3.6529456383715643e-07,0.0231,24.9 deg
0.075853,4.261355341085431e-07,0.0218,24.9 deg
0.079742,2.097654972341319e-07,0.032,24.9 deg
0.0838305,3.8064834630688606e-07,0.0226,24.9 deg
0.088129,4.4156607692703903e-07,0.0208,24.9 deg
0.0926475,4.885568837527688e-07,0.0203,24.9 deg
0.0973975,5.559658575805776e-07,0.0191,24.9 deg
0.102391,5.950225264938552e-07,0.0184,24.9 deg
0.10764,6.414052833856929e-07,0.0178,24.9 deg
0.11316,6.986963836433717e-07,0.0166,24.9 deg
0.11896,5.703541742080444e-07,0.0191,24.9 deg
0.12506,7.21010864410564e-07,0.0167,24.9 deg
0.131475,7.292071451473654e-07,0.0165,24.9 deg
0.138215,8.699391892252041e-07,0.015,24.9 deg
0.1453,9.59043376880659e-07,0.0143,24.9 deg
0.15275,9.202666836375091e-07,0.0149,24.9 deg
0.16058,1.0631878097241344e-06,0.0138,24.9 deg
0.16881,1.2054725455640814e-06,0.0128,24.9 deg
0.17747,1.2303489488184164e-06,0.0126,24.9 deg
0.18657,1.3596761198325662e-06,0.0121,24.9 deg
0.196135,1.4963369419935356e-06,0.0115,24.9 deg
0.20619,1.7091511484125573e-06,0.0108,24.9 deg
0.21676,1.6814282654713804e-06,0.0109,24.9 deg
0.227875,1.9242625270252632e-06,0.0103,24.9 deg
0.23956,1.8397384170925717e-06,0.0105,24.9 deg
0.251845,2.0349366140604903e-06,0.0099,24.9 deg
0.264755,2.2659855598858624e-06,0.0094,24.9 deg
0.278325,2.196275329612122e-06,0.0095,24.9 deg
0.292595,2.3945245663456285e-06,0.0091,24.9 deg
0.3076,2.7691198006793887e-06,0.0085,24.9 deg
0.32337,2.8955171575753123e-06,0.0084,24.9 deg
0.33995,3.601761346977154e-06,0.0075,24.9 deg
0.35738,3.1152918699346247e-06,0.0081,24.9 deg
0.3757,2.789184697297835e-06,0.0085,24.9 deg
0.394965,3.701380969509757e-06,0.0074,24.9 deg
0.415215,3.5370091653867598e-06,0.0076,24.9 deg
0.436505,3.5791986474026585e-06,0.0075,24.9 deg
0.458885,4.0018756842389125e-06,0.007,24.9 deg
0.48241,4.205522347240818e-06,0.0068,24.9 deg
0.507145,6.215758785211607e-06,0.0056,24.9 deg
0.533145,5.8658937286276575e-06,0.0059,24.9 deg
0.56048,5.815325199680027e-06,0.0059,24.9 deg
0.58922,5.6836101353942465e-06,0.0061,24.9 deg
0.61943,5.9321114588396055e-06,0.0059,24.9 deg
0.65119,5.952750704798122e-06,0.006,24.9 deg
0.68458,6.773990869866683e-06,0.0056,24.9 deg
0.719675,6.952845183291823e-06,0.0055,24.9 deg
0.75657,6.29038637375899e-06,0.0059,24.9 deg
0.79536,7.694233546221644e-06,0.0053,24.9 deg
0.83614,6.632538055623473e-06,0.0058,24.9 deg
0.87901,6.296933426215872e-06,0.006,24.9 deg
0.92408,7.109062490762989e-06,0.0055,24.9 deg
0.97146,7.482803515566522e-06,0.0055,24.9 deg
1.02127,7.184893162087018e-06,0.0057,24.9 deg
1.07365,7.062203654680426e-06,0.0057,24.9 deg
