Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.3922721552198852e-07,0.005533522184535078,0.01,0.1,41.8 deg
0.1 - 1,2.971762355632385e-06,0.0012115349338549615,0.1,1.0,41.8 deg
1 - 3.5,4.810930201136676e-06,0.001636000709868498,1.0,3.5,41.8 deg
3.5 - 10,5.767692315392451e-07,0.008899396075543305,3.5,10.0,41.8 deg
10 - 20,1.2931710832407844e-06,0.009848186764329055,10.0,20.0,41.8 deg
