Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,7.210472329781096e-07,0.0033528176896261627,0.1,1.0,12.2 deg
1 - 3.5,4.896637875054399e-07,0.0024964115681074934,1.0,3.5,12.2 deg
3.5 - 10,7.789549209495918e-07,0.003425986531407704,3.5,10.0,12.2 deg
10 - 20,3.2856266545197935e-06,0.0030836771150714076,10.0,20.0,12.2 deg
