Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.1904965272929622e-07,0.003423022244707725,0.01,0.1,66.8 deg
0.1 - 1,1.9893177950022646e-06,0.0011816043338230414,0.1,1.0,66.8 deg
1 - 3.5,9.34265642770177e-07,0.0027038235292794264,1.0,3.5,66.8 deg
3.5 - 10,1.5882509627964126e-07,0.012228192961606222,3.5,10.0,66.8 deg
10 - 20,1.5385290028136706e-07,0.01839714456461628,10.0,20.0,66.8 deg
