Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,5.82592975209307e-08,0.01056961663026445,0.01,0.1,12.2 deg
0.1 - 1,3.5863943205078994e-07,0.003456538709620377,0.1,1.0,12.2 deg
1 - 3.5,1.2004370641688236e-06,0.002825734766048793,1.0,3.5,12.2 deg
3.5 - 10,1.4176847346503742e-06,0.0034504532708321063,3.5,10.0,12.2 deg
10 - 20,2.2800799015633017e-05,0.002370004828802802,10.0,20.0,12.2 deg
