Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.3343170957547116e-07,0.003109953773517823,0.01,0.1,0 deg
0.1 - 1,1.5359850850945926e-06,0.0012697633667496182,0.1,1.0,0 deg
1 - 3.5,2.7733055552981457e-07,0.004167490458642139,1.0,3.5,0 deg
3.5 - 10,2.824919984817614e-08,0.03319230177726723,3.5,10.0,0 deg
10 - 20,6.521342090893893e-07,0.00821096935495809,10.0,20.0,0 deg
