Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.0404962467140384e-07,0.004955881828577297,0.01,0.1,66.8 deg
0.1 - 1,1.9488610925405675e-07,0.003575634219717843,0.1,1.0,66.8 deg
1 - 3.5,5.127755897602389e-09,0.034123075291761715,1.0,3.5,66.8 deg
3.5 - 10,3.342673990296935e-10,0.3241663723248842,3.5,10.0,66.8 deg
10 - 20,8.988427962683151e-11,0.24777913287604023,10.0,20.0,66.8 deg
