Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,1.1179486516404093e-06,0.0025004445117502356,0.1,1.0,12.2 deg
1 - 3.5,1.5922469374998732e-06,0.0015404413463763974,1.0,3.5,12.2 deg
3.5 - 10,2.1984200429211924e-06,0.0022999994548929246,3.5,10.0,12.2 deg
10 - 20,1.9653719670323107e-05,0.0015654898888085298,10.0,20.0,12.2 deg
