Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.009381498246312e-07,0.003928196872105057,0.01,0.1,24.9 deg
0.1 - 1,4.501363980656502e-07,0.002266004128940189,0.1,1.0,24.9 deg
1 - 3.5,1.9334116675791215e-08,0.01658507028981493,1.0,3.5,24.9 deg
3.5 - 10,9.818168677786314e-10,0.14620714543390362,3.5,10.0,24.9 deg
10 - 20,2.8620293368681385e-09,0.13313378312224752,10.0,20.0,24.9 deg
