Cor A,Value,Error
830.0,4.67621e-10,0.000474537
833.26,0.0,0.0
836.52,0.0,0.0
839.78,0.0,0.0
843.04,0.0,0.0
846.29,0.0,0.0
849.55,0.0,0.0
852.81,2.2277e-08,0.000289527
856.07,6.18777e-08,0.00037948
859.33,4.46413e-08,0.000422186
862.59,3.20939e-08,0.000435151
865.85,2.56974e-08,0.000447951
869.11,2.08066e-08,0.000480715
872.37,1.68295e-08,0.000521701
875.63,1.35816e-08,0.000570317
878.88,1.09496e-08,0.000626302
882.14,8.83753e-09,0.000689383
885.4,7.15899e-09,0.000760958
888.66,5.86539e-09,0.000847011
891.92,4.95299e-09,0.000969529
895.18,1.98956e-09,0.00118342
898.44,7.29607e-11,0.00132517
901.7,6.57369e-11,0.00132058
904.96,5.94631e-11,0.00132292
908.22,5.39415e-11,0.00132808
911.47,4.90812e-11,0.00133546
914.73,4.47353e-11,0.00134466
917.99,4.08107e-11,0.00135362
921.25,3.38009e-11,0.0013796
924.51,3.02887e-11,0.00139241
927.77,2.82605e-11,0.00139642
931.03,2.64031e-11,0.00140447
934.29,2.46604e-11,0.00141036
937.55,2.30481e-11,0.00141596
940.81,2.15422e-11,0.00142401
944.06,2.01499e-11,0.00143254
947.32,5.04057e-11,0.00143035
950.58,9.00954e-11,0.00143896
953.84,5.82678e-11,0.0014804
957.1,1.95275e-10,0.00121497
960.36,1.18151e-10,0.00135799
963.62,6.0662e-11,0.00164871
966.88,3.39306e-11,0.00198144
970.14,2.04043e-11,0.00231176
973.39,1.34103e-11,0.00260712
976.65,8.87624e-12,0.00286599
979.91,5.84043e-12,0.00308972
983.17,3.91642e-12,0.00327905
986.43,2.66152e-12,0.00343973
989.69,1.79222e-12,0.0035779
992.95,9.10159e-13,0.00372869
996.21,6.64132e-13,0.00379713
999.47,4.77508e-13,0.00387024
1002.73,3.7638e-13,0.00393372
1005.98,2.67078e-13,0.00401963
1009.24,1.7335e-13,0.00411452
1012.5,1.1165e-13,0.0042053
1015.76,6.03989e-14,0.00431429
1019.02,4.35525e-14,0.00436268
1022.28,3.06928e-14,0.00442323
1025.54,3.44175e-14,0.00446478
1028.8,1.83971e-14,0.00458497
1032.06,1.15347e-14,0.00466573
1035.32,8.95265e-15,0.004724
1038.57,7.92145e-15,0.00477998
1041.83,3.79889e-15,0.00489367
1045.09,3.22341e-15,0.00493217
1048.35,2.51298e-15,0.00499045
1051.61,2.05565e-15,0.0050457
1054.87,8.91686e-16,0.00514723
1058.13,5.70958e-16,0.00519941
1061.39,3.62364e-16,0.00525097
1064.65,2.4866e-16,0.00528921
1067.91,1.69811e-16,0.00532575
1071.16,1.15738e-16,0.00536692
1074.42,7.90656e-17,0.00540511
1077.68,6.07666e-17,0.00543517
1080.94,1.2302e-17,0.00572835
1084.2,7.10894e-18,0.00577212
