User,Time,Value,Error
0.0,4380.0,0.0,0.0
0.0,6180.0,0.0,0.0
0.0,7488.0,0.0,0.0
0.0,11580.0,0.0,0.0
0.0,17280.0,0.0,0.0
0.0,24480.0,0.0,0.0
0.0,34080.0,0.0,0.0
0.0,45780.0,0.0,0.0
0.0,57240.0,0.0,0.0
0.0,72550.0,0.0,0.0
0.0,90720.0,0.0,0.0
0.0,132000.0,0.0,0.0
0.0,212400.0,0.0,0.0
0.0,345600.0,0.0,0.0
0.0,479300.0,0.0,0.0
0.0,708500.0,0.0,0.0
0.0,1050000.0,0.0,0.0
0.0,1670000.0,0.0,0.0
0.0,1710000.0,0.0,0.0
V51,4380.0,2.46523e-08,0.1499
V51,6180.0,2.44574e-08,0.1499
V51,7488.0,2.43168e-08,0.1499
V51,11580.0,2.3882e-08,0.1499
V51,17280.0,2.32893e-08,0.1499
V51,24480.0,2.25616e-08,0.1499
V51,34080.0,2.16266e-08,0.1499
V51,45780.0,2.05393e-08,0.1499
V51,57240.0,1.95272e-08,0.1499
V51,72550.0,1.82526e-08,0.1499
V51,90720.0,1.68474e-08,0.1499
V51,132000.0,1.4044e-08,0.1499
V51,212400.0,9.85235e-09,0.1499
V51,345600.0,5.47631e-09,0.1499
V51,479300.0,3.03724e-09,0.1499
V51,708500.0,1.10562e-09,0.1499
V51,1050000.0,2.45301e-10,0.1499
V51,1670000.0,1.59412e-11,0.1499
V51,1710000.0,1.33638e-11,0.1499
Cr50,4380.0,1.99696e-08,0.0065
Cr50,6180.0,1.99592e-08,0.0065
Cr50,7488.0,1.99517e-08,0.0065
Cr50,11580.0,1.9928e-08,0.0065
Cr50,17280.0,1.98952e-08,0.0065
Cr50,24480.0,1.98537e-08,0.0065
Cr50,34080.0,1.97986e-08,0.0065
Cr50,45780.0,1.97316e-08,0.0065
Cr50,57240.0,1.96663e-08,0.0065
Cr50,72550.0,1.95793e-08,0.0065
Cr50,90720.0,1.94765e-08,0.0065
Cr50,132000.0,1.9245e-08,0.0065
Cr50,212400.0,1.88021e-08,0.0065
Cr50,345600.0,1.80906e-08,0.0065
Cr50,479300.0,1.74036e-08,0.0065
Cr50,708500.0,1.62859e-08,0.0065
Cr50,1050000.0,1.47523e-08,0.0065
Cr50,1670000.0,1.23277e-08,0.0065
Cr50,1710000.0,1.21857e-08,0.0065
Cr52,4380.0,2.81447e-08,0.0242
Cr52,6180.0,2.813e-08,0.0242
Cr52,7488.0,2.81194e-08,0.0242
Cr52,11580.0,2.80861e-08,0.0242
Cr52,17280.0,2.80397e-08,0.0242
Cr52,24480.0,2.79813e-08,0.0242
Cr52,34080.0,2.79036e-08,0.0242
Cr52,45780.0,2.78093e-08,0.0242
Cr52,57240.0,2.77171e-08,0.0242
Cr52,72550.0,2.75945e-08,0.0242
Cr52,90720.0,2.74497e-08,0.0242
Cr52,132000.0,2.71235e-08,0.0242
Cr52,212400.0,2.64992e-08,0.0242
Cr52,345600.0,2.54965e-08,0.0242
Cr52,479300.0,2.45281e-08,0.0242
Cr52,708500.0,2.29529e-08,0.0242
Cr52,1050000.0,2.07915e-08,0.0242
Cr52,1670000.0,1.73743e-08,0.0242
Cr52,1710000.0,1.71742e-08,0.0242
Mn55,4380.0,0.000156257,0.001
Mn55,6180.0,0.000136634,0.001
Mn55,7488.0,0.00012394,0.001
Mn55,11580.0,9.13548e-05,0.001
Mn55,17280.0,5.97317e-05,0.001
Mn55,24480.0,3.49265e-05,0.001
Mn55,34080.0,1.70817e-05,0.001
Mn55,45780.0,7.15004e-06,0.001
Mn55,57240.0,3.05276e-06,0.001
Mn55,72550.0,9.87077e-07,0.001
Mn55,90720.0,2.67994e-07,0.0013
Mn55,132000.0,2.94489e-08,0.0083
Mn55,212400.0,1.79239e-08,0.0136
Mn55,345600.0,1.7834e-08,0.0136
Mn55,479300.0,1.77729e-08,0.0136
Mn55,708500.0,1.76685e-08,0.0136
Mn55,1050000.0,1.75141e-08,0.0136
Mn55,1670000.0,1.72372e-08,0.0136
Mn55,1710000.0,1.72195e-08,0.0136
Fe54,4380.0,4.31555e-08,0.0081
Fe54,6180.0,4.31525e-08,0.0081
Fe54,7488.0,4.31503e-08,0.0081
Fe54,11580.0,4.31435e-08,0.0081
Fe54,17280.0,4.3134e-08,0.0081
Fe54,24480.0,4.3122e-08,0.0081
Fe54,34080.0,4.3106e-08,0.0081
Fe54,45780.0,4.30866e-08,0.0081
Fe54,57240.0,4.30675e-08,0.0081
Fe54,72550.0,4.30422e-08,0.0081
Fe54,90720.0,4.30121e-08,0.0081
Fe54,132000.0,4.29441e-08,0.0081
Fe54,212400.0,4.28126e-08,0.008
Fe54,345600.0,4.25974e-08,0.008
Fe54,479300.0,4.23849e-08,0.0079
Fe54,708500.0,4.20279e-08,0.0078
Fe54,1050000.0,4.15127e-08,0.0077
Fe54,1670000.0,4.06235e-08,0.0076
Fe54,1710000.0,4.0568e-08,0.0076
Fe56,4380.0,0.000135526,0.004
Fe56,6180.0,0.000118505,0.004
Fe56,7488.0,0.000107494,0.004
Fe56,11580.0,7.92284e-05,0.004
Fe56,17280.0,5.17975e-05,0.004
Fe56,24480.0,3.02807e-05,0.004
Fe56,34080.0,1.48016e-05,0.004
Fe56,45780.0,6.18664e-06,0.004
Fe56,57240.0,2.63254e-06,0.004
Fe56,72550.0,8.40705e-07,0.004
Fe56,90720.0,2.16958e-07,0.004
Fe56,132000.0,1.0053e-08,0.0043
Fe56,212400.0,8.78885e-11,0.1804
Fe56,345600.0,6.27785e-11,0.2517
Fe56,479300.0,6.2562e-11,0.2517
Fe56,708500.0,6.21946e-11,0.2517
Fe56,1050000.0,6.16511e-11,0.2517
Fe56,1670000.0,6.06765e-11,0.2517
Fe56,1710000.0,6.06142e-11,0.2517
Fe57,4380.0,3.26296e-07,0.0867
Fe57,6180.0,2.85316e-07,0.0867
Fe57,7488.0,2.58804e-07,0.0867
Fe57,11580.0,1.90752e-07,0.0867
Fe57,17280.0,1.24709e-07,0.0867
Fe57,24480.0,7.29044e-08,0.0867
Fe57,34080.0,3.56366e-08,0.0867
Fe57,45780.0,1.48949e-08,0.0867
Fe57,57240.0,6.338e-09,0.0867
Fe57,72550.0,2.02395e-09,0.0867
Fe57,90720.0,5.22199e-10,0.0867
Fe57,132000.0,2.40519e-11,0.0867
Fe57,212400.0,5.994e-14,0.0867
Fe57,345600.0,2.91453e-18,0.0867
Fe57,479300.0,1.3653e-22,0.0867
Fe57,708500.0,5.17016e-30,0.0867
Fe57,1050000.0,4.52266e-41,0.0867
Fe57,1670000.0,3.79469e-61,0.0867
Fe57,1710000.0,1.92281e-62,0.0867
Fe58,4380.0,2.65577e-08,0.0081
Fe58,6180.0,2.6549e-08,0.0081
Fe58,7488.0,2.65428e-08,0.0081
Fe58,11580.0,2.65232e-08,0.0081
Fe58,17280.0,2.6496e-08,0.0081
