Cells,Energy,Value,Error
2.0,1.00001e-07,28605.2,0.0144
2.0,4.13994e-07,80659.6,0.012
2.0,5.31579e-07,21714.0,0.0145
2.0,6.8256e-07,24210.6,0.014
2.0,8.76425e-07,27121.8,0.0137
2.0,1.12535e-06,29530.4,0.0133
2.0,1.44498e-06,31735.6,0.0131
2.0,1.85539e-06,34002.8,0.0128
2.0,2.38237e-06,36104.4,0.0125
2.0,3.05902e-06,37649.0,0.0125
2.0,3.92786e-06,39526.7,0.0125
2.0,5.04348e-06,40833.7,0.0124
2.0,6.47595e-06,41786.3,0.0124
2.0,8.31529e-06,42374.1,0.0124
2.0,1.0677e-05,43583.5,0.0124
2.0,1.37096e-05,44869.2,0.0122
2.0,1.76035e-05,44826.4,0.0123
2.0,2.26033e-05,44765.7,0.0124
2.0,2.90232e-05,44561.1,0.0124
2.0,3.72665e-05,43161.4,0.0126
2.0,4.78512e-05,40408.3,0.0125
2.0,6.14421e-05,47942.7,0.0123
2.0,7.88932e-05,47876.8,0.0125
2.0,0.000101301,47642.1,0.0125
2.0,0.000130073,46785.8,0.0124
2.0,0.000167017,45641.4,0.0126
2.0,0.000214454,46900.5,0.0125
2.0,0.000275364,51387.0,0.0122
2.0,0.000353575,35172.4,0.0125
2.0,0.000453999,40617.9,0.0128
2.0,0.000582947,44910.4,0.0128
2.0,0.000748518,49999.9,0.0126
2.0,0.000961117,53132.3,0.0127
2.0,0.0012341,49054.8,0.0127
2.0,0.00158461,59467.3,0.0125
2.0,0.00203468,60050.3,0.0123
2.0,0.00224867,11828.7,0.014
2.0,0.00248517,15242.7,0.0138
2.0,0.00261259,6354.77,0.0157
2.0,0.00274654,7653.32,0.0157
2.0,0.00303539,21172.7,0.0139
2.0,0.00335463,22519.6,0.0138
2.0,0.00370744,22796.4,0.0137
2.0,0.00430742,28460.5,0.0132
2.0,0.00553084,46824.1,0.0127
2.0,0.00710174,49702.8,0.0127
2.0,0.00911882,36947.2,0.0129
2.0,0.0105946,30037.0,0.0136
2.0,0.0117088,22324.1,0.0143
2.0,0.0150344,52203.8,0.0129
2.0,0.0193045,46962.5,0.0133
2.0,0.0218749,31144.8,0.0143
2.0,0.0235786,23764.7,0.015
2.0,0.0241755,9574.37,0.0186
2.0,0.0247875,11920.8,0.0183
2.0,0.0260584,15671.3,0.0156
2.0,0.0270001,8172.09,0.0175
2.0,0.0285011,3802.76,0.0167
2.0,0.0318278,13905.1,0.0151
2.0,0.0343067,14419.2,0.0158
2.0,0.0408677,38418.3,0.0141
2.0,0.0463092,32151.9,0.0146
2.0,0.0524752,32517.9,0.0144
2.0,0.0565622,16175.0,0.016
2.0,0.0673795,45915.7,0.014
2.0,0.0720245,21612.9,0.0159
2.0,0.0794987,24654.1,0.0154
2.0,0.0825034,12983.2,0.018
2.0,0.086517,8167.37,0.0181
2.0,0.0980365,30464.4,0.0151
2.0,0.11109,30963.7,0.0155
2.0,0.116786,15288.2,0.0175
2.0,0.122773,17409.8,0.0173
2.0,0.129068,17035.8,0.0176
2.0,0.135686,18745.2,0.017
2.0,0.142642,11482.3,0.0182
2.0,0.149956,9584.53,0.0183
2.0,0.157644,13564.7,0.0182
2.0,0.165727,13984.6,0.0181
2.0,0.174224,13194.5,0.0186
2.0,0.183156,15819.2,0.0179
2.0,0.192547,11620.0,0.0192
2.0,0.202419,10910.6,0.0191
2.0,0.212797,12831.1,0.0187
2.0,0.223708,13364.6,0.0187
2.0,0.235177,13565.0,0.0189
2.0,0.247235,13366.6,0.0192
2.0,0.273237,30333.6,0.0168
2.0,0.287246,11785.8,0.0202
2.0,0.294518,6770.43,0.0245
