Cells,Energy,Value,Error
34.0,total,3531810000000.0,0.0016
35.0,0.1,84186200000.0,0.0017
35.0,1.0,3038960000000.0,0.0014
35.0,5.0,1161040000000.0,0.0016
35.0,10.0,569322000000.0,0.0019
35.0,20.0,1105050000.0,0.033
35.0,total,4854610000000.0,0.0014
36.0,0.1,399474000000.0,0.0029
36.0,1.0,4456530000000.0,0.0015
36.0,5.0,1711060000000.0,0.0018
36.0,10.0,772908000000.0,0.0025
36.0,20.0,1758600000.0,0.0459
36.0,total,7341730000000.0,0.0014
37.0,0.1,201228000000.0,0.0013
37.0,1.0,7790970000000.0,0.0011
37.0,5.0,2986820000000.0,0.0012
37.0,10.0,1285940000000.0,0.0015
37.0,20.0,3305370000.0,0.0228
37.0,total,12268300000000.0,0.0011
38.0,0.1,1294870000000.0,0.0023
38.0,1.0,14629100000000.0,0.0012
38.0,5.0,5584410000000.0,0.0014
38.0,10.0,2401100000000.0,0.002
38.0,20.0,7555680000.0,0.0314
38.0,total,23917000000000.0,0.0011
39.0,0.1,602915000000.0,0.0011
39.0,1.0,23015800000000.0,0.0009
39.0,5.0,8937080000000.0,0.001
39.0,10.0,3728070000000.0,0.0013
39.0,20.0,11823200000.0,0.0188
39.0,total,36295700000000.0,0.0009
40.0,0.1,3379720000000.0,0.0019
40.0,1.0,38388700000000.0,0.0009
40.0,5.0,14634600000000.0,0.0012
40.0,10.0,6043950000000.0,0.0017
40.0,20.0,22942400000.0,0.0235
40.0,total,62469900000000.0,0.0009
41.0,0.1,1558920000000.0,0.0009
41.0,1.0,58888600000000.0,0.0007
41.0,5.0,23194900000000.0,0.0008
41.0,10.0,9535650000000.0,0.0011
41.0,20.0,37486000000.0,0.0154
41.0,total,93215500000000.0,0.0007
42.0,0.1,8559610000000.0,0.0017
42.0,1.0,95937800000000.0,0.0008
42.0,5.0,37017000000000.0,0.001
42.0,10.0,16105300000000.0,0.0014
42.0,20.0,77476800000.0,0.0198
42.0,total,157697000000000.0,0.0007
43.0,0.1,3443620000000.0,0.0011
43.0,1.0,117195000000000.0,0.0006
43.0,5.0,47741100000000.0,0.0008
43.0,10.0,21620000000000.0,0.0011
43.0,20.0,92825700000.0,0.0157
43.0,total,190092000000000.0,0.0006
44.0,0.1,10271900000000.0,0.002
44.0,1.0,146808000000000.0,0.0007
44.0,5.0,59157600000000.0,0.001
44.0,10.0,27799200000000.0,0.0014
44.0,20.0,145076000000.0,0.021
44.0,total,244182000000000.0,0.0006
45.0,0.1,6045150000000.0,0.0012
45.0,1.0,158735000000000.0,0.0006
45.0,5.0,67111700000000.0,0.0008
45.0,10.0,32159200000000.0,0.0012
45.0,20.0,153864000000.0,0.0164
45.0,total,264204000000000.0,0.0006
46.0,0.1,18945300000000.0,0.0019
46.0,1.0,178241000000000.0,0.0007
46.0,5.0,73790600000000.0,0.0011
46.0,10.0,34168600000000.0,0.0016
46.0,20.0,214162000000.0,0.0217
46.0,total,305359000000000.0,0.0007
47.0,0.1,10326200000000.0,0.0022
47.0,1.0,182573000000000.0,0.0008
47.0,5.0,77517900000000.0,0.0013
47.0,10.0,36333100000000.0,0.002
47.0,20.0,197785000000.0,0.0254
47.0,total,306948000000000.0,0.0007
48.0,0.1,5941900000000.0,0.0017
48.0,1.0,186304000000000.0,0.0007
48.0,5.0,78475900000000.0,0.001
48.0,10.0,36888800000000.0,0.0014
48.0,20.0,179688000000.0,0.019
48.0,total,307791000000000.0,0.0006
49.0,0.1,13321100000000.0,0.0027
49.0,1.0,194566000000000.0,0.0007
49.0,5.0,74895600000000.0,0.0011
49.0,10.0,34930400000000.0,0.0016
49.0,20.0,177729000000.0,0.0223
49.0,total,317891000000000.0,0.0006
53.0,0.1,15749600000000.0,0.002
53.0,1.0,214479000000000.0,0.0006
53.0,5.0,90222600000000.0,0.0009
53.0,10.0,40475900000000.0,0.0013
53.0,20.0,224687000000.0,0.0171
53.0,total,361152000000000.0,0.0005
54.0,0.1,6783170000000.0,0.0011
54.0,1.0,213179000000000.0,0.0005
54.0,5.0,97091200000000.0,0.0007
54.0,10.0,42964100000000.0,0.001
54.0,20.0,243674000000.0,0.0135
54.0,total,360261000000000.0,0.0004
55.0,0.1,12003800000000.0,0.0014
55.0,1.0,213572000000000.0,0.0006
55.0,5.0,96822600000000.0,0.0008
55.0,10.0,43187600000000.0,0.0012
55.0,20.0,283656000000.0,0.0156
55.0,total,365869000000000.0,0.0005
56.0,0.1,22224800000000.0,0.0012
56.0,1.0,211311000000000.0,0.0005
56.0,5.0,92574300000000.0,0.0007
56.0,10.0,41564400000000.0,0.001
56.0,20.0,320394000000.0,0.0128
56.0,total,367995000000000.0,0.0004
57.0,0.1,7367390000000.0,0.0007
57.0,1.0,196250000000000.0,0.0004
57.0,5.0,87159100000000.0,0.0005
57.0,10.0,39804300000000.0,0.0007
57.0,20.0,227579000000.0,0.0092
57.0,total,330808000000000.0,0.0003
58.0,0.1,12901100000000.0,0.0012
58.0,1.0,185273000000000.0,0.0004
58.0,5.0,77617000000000.0,0.0005
58.0,10.0,34930500000000.0,0.0008
58.0,20.0,210070000000.0,0.0111
58.0,total,310931000000000.0,0.0004
59.0,0.1,4477010000000.0,0.0006
59.0,1.0,153318000000000.0,0.0003
59.0,5.0,64519000000000.0,0.0004
59.0,10.0,27951600000000.0,0.0006
59.0,20.0,138979000000.0,0.0084
59.0,total,250405000000000.0,0.0003
60.0,0.1,11442600000000.0,0.0009
60.0,1.0,128617000000000.0,0.0004
60.0,5.0,50505900000000.0,0.0005
60.0,10.0,21348500000000.0,0.0008
60.0,20.0,118222000000.0,0.0106
60.0,total,212032000000000.0,0.0004
61.0,0.1,2144320000000.0,0.0005
61.0,1.0,81361500000000.0,0.0003
61.0,5.0,32441600000000.0,0.0004
61.0,10.0,12974500000000.0,0.0006
61.0,20.0,56251800000.0,0.008
61.0,total,128978000000000.0,0.0003
62.0,0.1,4788650000000.0,0.001
62.0,1.0,54274200000000.0,0.0005
62.0,5.0,20781800000000.0,0.0006
62.0,10.0,8516540000000.0,0.0009
62.0,20.0,35303500000.0,0.0132
62.0,total,88396500000000.0,0.0004
63.0,0.1,861330000000.0,0.0005
63.0,1.0,32889100000000.0,0.0004
63.0,5.0,12797500000000.0,0.0005
63.0,10.0,5306480000000.0,0.0006
63.0,20.0,17182100000.0,0.0098
63.0,total,51871500000000.0,0.0004
64.0,0.1,1868140000000.0,0.0012
64.0,1.0,21022200000000.0,0.0006
64.0,5.0,8058040000000.0,0.0007
64.0,10.0,3453870000000.0,0.001
64.0,20.0,10987600000.0,0.0167
64.0,total,34413300000000.0,0.0005
65.0,0.1,289933000000.0,0.0006
65.0,1.0,11224200000000.0,0.0005
65.0,5.0,4306030000000.0,0.0006
65.0,10.0,1848490000000.0,0.0007
65.0,20.0,4771320000.0,0.012
65.0,total,17673400000000.0,0.0005
66.0,0.1,574981000000.0,0.0015
66.0,1.0,6415780000000.0,0.0008
66.0,5.0,2462260000000.0,0.0009
66.0,10.0,1112830000000.0,0.0012
66.0,20.0,2670870000.0,0.0231
66.0,total,10568500000000.0,0.0007
67.0,0.1,121189000000.0,0.0009
67.0,1.0,4365680000000.0,0.0007
67.0,5.0,1665520000000.0,0.0008
67.0,10.0,819206000000.0,0.0009
67.0,20.0,1553860000.0,0.0168
67.0,total,6973150000000.0,0.0007
68.0,0.1,281371000000.0,0.0015
68.0,1.0,3048000000000.0,0.0008
68.0,5.0,1156540000000.0,0.001
68.0,10.0,547842000000.0,0.0013
68.0,20.0,1099360000.0,0.0245
68.0,total,5034860000000.0,0.0008
69.0,0.1,37642500000.0,0.0009
69.0,1.0,1472530000000.0,0.0008
69.0,5.0,559043000000.0,0.0009
69.0,10.0,248804000000.0,0.0011
69.0,20.0,476156000.0,0.0187
69.0,total,2318500000000.0,0.0008
71.0,0.1,6006290000.0,0.0014
71.0,1.0,416005000000.0,0.001
71.0,5.0,176836000000.0,0.0012
71.0,10.0,62041900000.0,0.0015
71.0,20.0,143272000.0,0.0249
71.0,total,661033000000.0,0.001
72.0,0.1,8020080000.0,0.0015
72.0,1.0,298012000000.0,0.0012
72.0,5.0,112242000000.0,0.0013
72.0,10.0,61009100000.0,0.0015
72.0,20.0,82944400.0,0.0272
72.0,total,479366000000.0,0.0011
73.0,0.1,6059460000.0,0.0016
73.0,1.0,214389000000.0,0.0012
73.0,5.0,77812100000.0,0.0014
73.0,10.0,47983300000.0,0.0015
73.0,20.0,52762800.0,0.03
73.0,total,346296000000.0,0.0012
74.0,0.1,3635150000.0,0.0016
74.0,1.0,129914000000.0,0.0013
74.0,5.0,46440000000.0,0.0015
74.0,10.0,28421600000.0,0.0016
74.0,20.0,29537300.0,0.0319
74.0,total,208440000000.0,0.0013
75.0,0.1,1991020000.0,0.0019
75.0,1.0,72142600000.0,0.0014
75.0,5.0,25853400000.0,0.0016
75.0,10.0,15088800000.0,0.0018
75.0,20.0,16545500.0,0.0376
75.0,total,115092000000.0,0.0014
76.0,0.1,1059430000.0,0.002
76.0,1.0,38773900000.0,0.0015
76.0,5.0,14048200000.0,0.0018
76.0,10.0,7784090000.0,0.002
76.0,20.0,8846910.0,0.0427
76.0,total,61674400000.0,0.0015
77.0,0.1,558058000.0,0.0024
77.0,1.0,20605600000.0,0.0017
77.0,5.0,7570820000.0,0.002
77.0,10.0,4010240000.0,0.0023
77.0,20.0,4822170.0,0.0486
77.0,total,32749600000.0,0.0017
78.0,0.1,295423000.0,0.0025
78.0,1.0,10973500000.0,0.0019
78.0,5.0,4090720000.0,0.0022
78.0,10.0,2079860000.0,0.0026
78.0,20.0,2667450.0,0.0565
78.0,total,17442100000.0,0.0019
79.0,0.1,157571000.0,0.0031
79.0,1.0,5872700000.0,0.0022
79.0,5.0,2218210000.0,0.0025
79.0,10.0,1093480000.0,0.003
79.0,20.0,1435680.0,0.0651
79.0,total,9343390000.0,0.0021
80.0,0.1,84875300.0,0.0032
80.0,1.0,3172820000.0,0.0024
80.0,5.0,1201520000.0,0.0028
80.0,10.0,583003000.0,0.0034
80.0,20.0,683465.0,0.0723
80.0,total,5042900000.0,0.0024
81.0,0.1,44189100.0,0.004
81.0,1.0,1680760000.0,0.0028
81.0,5.0,648027000.0,0.0031
81.0,10.0,302648000.0,0.0039
81.0,20.0,359303.0,0.0877
81.0,total,2675990000.0,0.0027
82.0,0.1,9082750.0,0.0042
82.0,1.0,622475000.0,0.0031
82.0,5.0,270466000.0,0.0035
82.0,10.0,101463000.0,0.0047
82.0,20.0,147395.0,0.0927
82.0,total,1003630000.0,0.003
83.0,0.1,7211990.0,0.004
83.0,1.0,120937000.0,0.0039
83.0,5.0,100816000.0,0.0044
83.0,10.0,27851100.0,0.0067
83.0,20.0,45196.5,0.1521
83.0,total,256862000.0,0.0037
85.0,0.1,5913600.0,0.0183
85.0,1.0,121063000.0,0.0065
85.0,5.0,79524100.0,0.0061
85.0,10.0,19666300.0,0.01
85.0,20.0,55925.7,0.5224
85.0,total,226223000.0,0.0051
86.0,0.1,1988490.0,0.0072
86.0,1.0,125383000.0,0.0044
86.0,5.0,63959100.0,0.0048
86.0,10.0,15941400.0,0.0073
86.0,20.0,37234.4,0.1521
86.0,total,207309000.0,0.0042
87.0,0.1,1456020.0,0.0067
87.0,1.0,90031300.0,0.0047
87.0,5.0,40027200.0,0.0052
87.0,10.0,11268400.0,0.0073
87.0,20.0,24162.1,0.1312
87.0,total,142807000.0,0.0046
88.0,0.1,1018750.0,0.0076
88.0,1.0,61209200.0,0.0052
88.0,5.0,26200300.0,0.0058
88.0,10.0,8870080.0,0.0078
88.0,20.0,15371.2,0.1616
88.0,total,97313800.0,0.0051
89.0,0.1,731759.0,0.0072
89.0,1.0,42866900.0,0.0054
89.0,5.0,17854400.0,0.006
89.0,10.0,6976480.0,0.0074
89.0,20.0,9271.34,0.1394
89.0,total,68438800.0,0.0054
90.0,0.1,527792.0,0.0079
90.0,1.0,30416300.0,0.0057
90.0,5.0,12392300.0,0.0064
90.0,10.0,5395940.0,0.0077
90.0,20.0,5544.77,0.1609
90.0,total,48737800.0,0.0056
91.0,0.1,385862.0,0.0074
91.0,1.0,21571400.0,0.0059
91.0,5.0,8654330.0,0.0064
91.0,10.0,4094940.0,0.0074
91.0,20.0,3706.44,0.1485
91.0,total,34710200.0,0.0058
92.0,0.1,270109.0,0.0081
92.0,1.0,15127600.0,0.0061
92.0,5.0,5987510.0,0.0067
92.0,10.0,2978880.0,0.0078
92.0,20.0,1885.07,0.1783
92.0,total,24366000.0,0.006
93.0,0.1,189095.0,0.0077
93.0,1.0,10510800.0,0.0062
93.0,5.0,4107690.0,0.0067
93.0,10.0,2133270.0,0.0075
93.0,20.0,1584.28,0.1914
93.0,total,16942400.0,0.0061
94.0,0.1,130896.0,0.0083
94.0,1.0,7176540.0,0.0064
94.0,5.0,2797040.0,0.007
94.0,10.0,1506240.0,0.0079
94.0,20.0,1036.83,0.2264
94.0,total,11611800.0,0.0063
95.0,0.1,88400.0,0.008
95.0,1.0,4859260.0,0.0065
95.0,5.0,1879920.0,0.0071
95.0,10.0,1037730.0,0.0077
95.0,20.0,595.378,0.2127
95.0,total,7865910.0,0.0064
96.0,0.1,59876.8,0.0087
96.0,1.0,3244710.0,0.0068
96.0,5.0,1252010.0,0.0074
96.0,10.0,699708.0,0.0082
96.0,20.0,334.591,0.2087
96.0,total,5256630.0,0.0067
97.0,0.1,39136.9,0.0085
97.0,1.0,2142640.0,0.0069
97.0,5.0,823301.0,0.0075
97.0,10.0,467081.0,0.0082
97.0,20.0,207.502,0.2301
97.0,total,3472370.0,0.0068
98.0,0.1,25574.4,0.0094
98.0,1.0,1395500.0,0.0072
98.0,5.0,540466.0,0.0079
98.0,10.0,305424.0,0.0087
98.0,20.0,144.07,0.245
98.0,total,2267110.0,0.0071
99.0,0.1,16617.7,0.0091
99.0,1.0,905572.0,0.0074
99.0,5.0,348021.0,0.0081
99.0,10.0,200929.0,0.0088
99.0,20.0,67.1461,0.2603
99.0,total,1471210.0,0.0073
100.0,0.1,10836.0,0.0101
100.0,1.0,579267.0,0.0078
100.0,5.0,221780.0,0.0086
100.0,10.0,129348.0,0.0094
100.0,20.0,40.3682,0.3522
100.0,total,941271.0,0.0076
101.0,0.1,6732.25,0.0099
101.0,1.0,365305.0,0.008
101.0,5.0,140845.0,0.0088
101.0,10.0,81799.0,0.0096
101.0,20.0,27.2324,0.3005
101.0,total,594708.0,0.0079
102.0,0.1,4164.03,0.0112
102.0,1.0,228102.0,0.0084
102.0,5.0,87423.5,0.0094
102.0,10.0,50500.3,0.0104
102.0,20.0,26.7687,0.3475
102.0,total,370217.0,0.0083
103.0,0.1,2525.11,0.011
103.0,1.0,137156.0,0.0087
103.0,5.0,53038.1,0.0097
103.0,10.0,30391.2,0.0108
103.0,20.0,14.2281,0.3686
103.0,total,223125.0,0.0086
104.0,0.1,1439.6,0.013
104.0,1.0,78449.2,0.0094
104.0,5.0,29975.6,0.0105
104.0,10.0,17262.7,0.0119
104.0,20.0,7.59899,0.3765
104.0,total,127135.0,0.0092
105.0,0.1,630.47,0.0138
105.0,1.0,35949.5,0.01
105.0,5.0,14472.0,0.0114
105.0,10.0,7946.61,0.0134
105.0,20.0,2.57512,0.4351
105.0,total,59001.1,0.0098
