Cells,Energy,Value,Error
21.0,0.1,4.40021e+16,0.0056
21.0,20.0,6.1457e+16,0.0056
21.0,total,1.05459e+17,0.0054
86.0,0.1,6266150000000000.0,0.0056
86.0,20.0,8887280000000000.0,0.0051
86.0,total,1.51534e+16,0.005
