Cor A,Value,Error
830.0,9.8963e-10,0.000277301
833.26,0.0,0.0
836.52,0.0,0.0
839.78,0.0,0.0
843.04,0.0,0.0
846.29,0.0,0.0
849.55,0.0,0.0
852.81,5.51925e-08,0.000363755
856.07,5.09844e-08,0.000392039
859.33,1.87814e-08,0.000542827
862.59,1.0335e-08,0.000686881
865.85,6.76932e-09,0.000831601
869.11,4.74285e-09,0.000984667
872.37,3.43641e-09,0.00114367
875.63,2.52624e-09,0.00131841
878.88,1.87718e-09,0.00151241
882.14,1.40956e-09,0.00172359
885.4,1.06072e-09,0.00196381
888.66,8.07265e-10,0.00222633
891.92,6.17203e-10,0.00250904
895.18,4.75555e-10,0.00283184
898.44,3.79014e-10,0.00318831
901.7,3.70434e-10,0.00345246
904.96,5.30659e-10,0.00272103
908.22,4.81599e-10,0.00193639
911.47,5.13531e-10,0.00187098
914.73,5.27058e-10,0.00187463
917.99,5.43176e-10,0.00187301
921.25,2.45488e-10,0.00201683
924.51,1.42961e-10,0.00204685
927.77,1.45044e-10,0.00201403
931.03,1.46925e-10,0.00198944
934.29,1.48795e-10,0.00196885
937.55,1.50765e-10,0.00194094
940.81,1.52939e-10,0.00190849
944.06,1.55762e-10,0.00190034
947.32,4.41715e-10,0.00151972
950.58,1.24812e-09,0.0012068
953.84,2.07036e-09,0.00106404
957.1,1.7809e-09,0.00102987
960.36,1.73282e-09,0.000939093
963.62,1.3028e-09,0.000918122
966.88,8.42065e-10,0.000914581
970.14,5.1714e-10,0.000921138
973.39,2.92897e-10,0.000932993
976.65,1.80942e-10,0.000946261
979.91,1.22316e-10,0.000960792
983.17,8.38249e-11,0.00097632
986.43,5.81542e-11,0.00099247
989.69,4.32487e-11,0.00100964
992.95,4.26422e-11,0.00103242
996.21,2.44438e-11,0.00106009
999.47,1.42159e-11,0.00108873
1002.73,7.3985e-12,0.00111649
1005.98,4.3373e-12,0.0011416
1009.24,2.90739e-12,0.00116662
1012.5,1.96872e-12,0.00119272
1015.76,1.61478e-12,0.00122344
1019.02,9.72525e-13,0.00125929
1022.28,5.88865e-13,0.00129872
1025.54,9.54965e-14,0.00131372
1028.8,1.98238e-13,0.00134111
1032.06,1.96991e-13,0.00136141
1035.32,1.22239e-13,0.00137954
1038.57,3.70666e-14,0.00138335
1041.83,7.89555e-14,0.00140625
1045.09,4.5287e-14,0.0014224
1048.35,2.87266e-14,0.00143359
1051.61,1.24315e-14,0.00143411
1054.87,3.36941e-14,0.00145437
1058.13,2.15969e-14,0.00147375
1061.39,1.35003e-14,0.00150082
1064.65,7.89858e-15,0.00153497
1067.91,4.62608e-15,0.00157507
1071.16,2.71204e-15,0.00162082
1074.42,1.59099e-15,0.00166994
1077.68,8.7599e-16,0.00170539
1080.94,7.31514e-16,0.00171892
1084.2,3.36429e-16,0.00173181
