Cor A,Value,Error
830.0,4.46305e-10,0.000338735
833.26,0.0,0.0
836.52,0.0,0.0
839.78,0.0,0.0
843.04,0.0,0.0
846.29,0.0,0.0
849.55,0.0,0.0
852.81,2.15291e-08,0.000220367
856.07,2.01999e-08,0.000423792
859.33,1.16859e-08,0.000373977
862.59,9.3301e-09,0.000359962
865.85,7.92646e-09,0.000365007
869.11,6.8677e-09,0.000377997
872.37,6.01936e-09,0.000395705
875.63,5.30656e-09,0.000416583
878.88,4.69185e-09,0.000439964
882.14,4.16185e-09,0.000466307
885.4,3.70262e-09,0.000496399
888.66,3.30812e-09,0.000531456
891.92,2.97723e-09,0.000574071
895.18,2.71014e-09,0.000629464
898.44,2.52137e-09,0.000705105
901.7,2.44316e-09,0.000816351
904.96,1.39446e-09,0.000944316
908.22,1.33721e-10,0.000959733
911.47,1.07325e-10,0.000962952
914.73,8.84345e-11,0.000965732
917.99,7.42699e-11,0.000973241
921.25,2.97795e-11,0.00101352
924.51,1.68061e-11,0.00103695
927.77,1.61155e-11,0.00103464
931.03,1.54386e-11,0.00103275
934.29,1.47794e-11,0.00103256
937.55,1.41549e-11,0.00103484
940.81,1.35423e-11,0.00103625
944.06,1.29634e-11,0.00104457
947.32,3.33792e-11,0.00100923
950.58,6.40287e-11,0.000982507
953.84,4.59019e-11,0.000977054
957.1,2.34947e-10,0.000915585
960.36,1.13116e-10,0.00103371
963.62,4.11047e-11,0.00132291
966.88,1.54809e-11,0.00182351
970.14,6.10909e-12,0.0027006
973.39,2.653e-12,0.00419976
976.65,1.23684e-12,0.00627699
979.91,6.2584e-13,0.00871277
983.17,3.49857e-13,0.011127
986.43,2.12159e-13,0.0131577
989.69,1.34268e-13,0.0146952
992.95,6.72742e-14,0.0158673
996.21,4.81506e-14,0.0164871
999.47,3.42866e-14,0.016966
1002.73,2.6796e-14,0.0173406
1005.98,1.90184e-14,0.0177611
1009.24,1.24249e-14,0.0181703
1012.5,8.07195e-15,0.0185254
1015.76,4.44724e-15,0.0189057
1019.02,3.21558e-15,0.0190722
1022.28,2.27646e-15,0.0192471
1025.54,2.52852e-15,0.019344
1028.8,1.38185e-15,0.0196872
1032.06,8.79394e-16,0.0199116
1035.32,6.85872e-16,0.0200532
1038.57,6.08085e-16,0.0201736
1041.83,2.9882e-16,0.0204532
1045.09,2.53876e-16,0.0205372
1048.35,1.99139e-16,0.0206654
1051.61,1.63754e-16,0.0207856
1054.87,7.2969e-17,0.0210286
1058.13,4.70649e-17,0.0211308
1061.39,3.0083e-17,0.0212335
1064.65,2.0709e-17,0.0212971
1067.91,1.41971e-17,0.0213597
1071.16,9.71121e-18,0.0214258
1074.42,6.65394e-18,0.0214915
1077.68,5.10544e-18,0.0215246
1080.94,1.11743e-18,0.0220718
1084.2,6.48798e-19,0.0221408
