Cor A,Value,Error
415.0,2.93067e-13,0.000707012
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.44416e-13,0.000334843
854.442,2.19258e-09,0.000831671
857.701,4.62517e-09,0.000647848
860.96,2.88101e-09,0.000624665
864.219,2.38763e-09,0.000581394
867.478,2.05731e-09,0.000594152
870.737,1.74884e-09,0.000628374
873.996,1.4695e-09,0.000677943
877.255,1.22388e-09,0.000738435
880.514,1.01712e-09,0.00081125
883.773,8.49081e-10,0.000895792
887.032,7.19273e-10,0.0010051
890.291,6.35279e-10,0.00119006
893.55,2.62391e-10,0.00154782
896.809,1.37685e-15,0.00164914
900.068,1.21034e-15,0.00164056
903.327,1.06785e-15,0.00165178
906.586,9.46164e-16,0.0016758
909.845,8.40242e-16,0.0017052
913.104,7.46232e-16,0.00173763
916.363,6.63562e-16,0.00177247
919.622,5.80601e-16,0.00186071
922.881,5.26097e-16,0.00190853
926.14,4.80859e-16,0.00193086
929.399,4.40543e-16,0.0019592
932.658,4.0386e-16,0.00199053
935.917,3.70313e-16,0.00202535
939.176,3.39547e-16,0.0020619
942.435,3.11429e-16,0.00209936
945.694,7.73525e-16,0.00212295
948.953,1.29696e-15,0.00220599
952.212,7.58428e-16,0.00246191
955.471,2.3611e-16,0.00274275
958.729,1.26919e-16,0.00289364
961.988,8.54841e-17,0.00310162
965.247,5.73268e-17,0.00328677
968.506,3.86145e-17,0.00344303
971.765,2.33009e-17,0.00356134
975.024,1.5466e-17,0.00365302
978.283,1.14458e-17,0.00373581
981.542,8.473180000000001e-18,0.00381499
984.801,6.2595300000000005e-18,0.00389064
988.06,4.96939e-18,0.00397027
991.319,5.7807800000000006e-18,0.00405849
994.578,3.65501e-18,0.00414324
997.837,2.31037e-18,0.00422762
1001.096,1.2390200000000002e-18,0.00430928
1004.355,7.62378e-19,0.00436426
1007.614,5.567e-19,0.00441628
1010.873,4.0774700000000003e-19,0.0044773
1014.132,3.67493e-19,0.00455217
1017.391,2.32495e-19,0.00463301
1020.65,1.46704e-19,0.00470884
1023.909,5.95497e-21,0.00474596
1027.168,4.0792499999999996e-20,0.00481211
1030.427,4.1004099999999996e-20,0.00490036
1033.686,2.28324e-20,0.00497835
1036.945,3.64408e-21,0.00498734
1040.204,1.51672e-20,0.00505803
1043.463,7.208289999999999e-21,0.00513987
1046.722,3.69592e-21,0.00521613
1049.981,9.75801e-22,0.00521243
1053.24,5.2726e-21,0.00529576
1056.499,3.73458e-21,0.00534047
1059.758,2.57201e-21,0.00538919
1063.017,1.64437e-21,0.00544287
1066.276,1.04938e-21,0.00549912
1069.535,6.69805e-22,0.00555721
1072.794,4.27061e-22,0.00561818
1076.053,2.4828699999999998e-22,0.00567882
1079.312,2.63437e-22,0.0057158
1082.571,1.51664e-22,0.005763
