Cor A,Value,Error
415.0,4.23638e-07,0.000389352
831.629,6.4256e-07,0.000475855
834.888,6.39757e-07,0.000473539
838.147,6.37489e-07,0.000472202
841.406,6.35995e-07,0.000472932
844.665,6.34967e-07,0.000475496
847.924,6.34787e-07,0.000476958
851.183,5.78961e-07,0.000354033
854.442,4.52699e-07,0.000359801
857.701,3.44609e-07,0.000400421
860.96,2.88702e-07,0.000407324
864.219,2.4279e-07,0.000411227
867.478,2.01678e-07,0.000439058
870.737,1.66057e-07,0.000477257
873.996,1.35869e-07,0.000523254
877.255,1.10653e-07,0.000576067
880.514,9.01906e-08,0.00063583
883.773,7.39372e-08,0.000705516
887.032,6.13727e-08,0.000790764
890.291,5.22652e-08,0.000910113
893.55,4.75053e-08,0.00102682
896.809,4.55714e-08,0.00100851
900.068,4.37927e-08,0.00100753
903.327,4.21542e-08,0.00101102
906.586,4.05859e-08,0.00101622
909.845,3.90927e-08,0.00102317
913.104,3.76864e-08,0.00103177
916.363,3.63249e-08,0.00104167
919.622,3.5016e-08,0.00104774
922.881,3.37965e-08,0.00104846
926.14,3.26258e-08,0.00105141
929.399,3.14979e-08,0.00105565
932.658,3.04008e-08,0.00106033
935.917,2.93365e-08,0.00106636
939.176,2.82833e-08,0.00107272
942.435,2.72616e-08,0.00108051
945.694,2.59847e-08,0.00108086
948.953,2.07426e-08,0.00106644
952.212,1.47932e-08,0.00107388
955.471,1.12838e-08,0.00107857
958.729,7.02352e-09,0.00109106
961.988,3.42573e-09,0.00114199
965.247,1.5736e-09,0.00122677
968.506,7.25658e-10,0.00136545
971.765,3.51989e-10,0.00157517
975.024,1.83939e-10,0.00185353
978.283,1.04124e-10,0.00216417
981.542,6.3175e-11,0.00246873
984.801,4.05141e-11,0.00274269
988.06,2.70033e-11,0.00298103
991.319,1.76965e-11,0.00319399
994.578,1.2269e-11,0.00335218
997.837,8.62487e-12,0.0034791
1001.096,6.04459e-12,0.00359218
1004.355,4.18124e-12,0.00369514
1007.614,2.85848e-12,0.00379128
1010.873,1.93887e-12,0.00388264
1014.132,1.30674e-12,0.00396899
1017.391,8.77944e-13,0.00404872
1020.65,5.87963e-13,0.00412248
1023.909,4.39117e-13,0.00418463
1027.168,2.87565e-13,0.00426519
1030.427,1.83264e-13,0.00435569
1033.686,1.2505e-13,0.00444105
1036.945,8.57328e-14,0.0045277
1040.204,5.75091e-14,0.00461138
1043.463,4.19203e-14,0.00468053
1046.722,3.10196e-14,0.00475532
1049.981,2.25122e-14,0.004837
1053.24,1.48227e-14,0.00492835
1056.499,1.05513e-14,0.00500345
1059.758,7.80279e-15,0.00505324
1063.017,5.6845e-15,0.00509619
1066.276,4.06796e-15,0.00513893
1069.535,2.87375e-15,0.00518442
1072.794,2.02178e-15,0.00522573
1076.053,1.41741e-15,0.00526422
1079.312,8.64306e-16,0.00530087
1082.571,4.51674e-16,0.00532937
