Cor A,Value,Error
415.0,4.72694e-10,0.000475339
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.27909e-08,0.000289983
854.442,3.97915e-08,0.0003749
857.701,3.76601e-08,0.000449331
860.96,2.60212e-08,0.000440706
864.219,2.10442e-08,0.000443396
867.478,1.73559e-08,0.000474713
870.737,1.42495e-08,0.000516015
873.996,1.16446e-08,0.000565847
877.255,9.47596e-09,0.000622878
880.514,7.71032e-09,0.000688367
883.773,6.30052e-09,0.000763246
887.032,5.21139e-09,0.000854652
890.291,4.45766e-09,0.000993273
893.55,1.82538e-09,0.00123103
896.809,8.06766e-11,0.00131056
900.068,7.24635e-11,0.00130543
903.327,6.5382e-11,0.00130886
906.586,5.91952e-11,0.00131657
909.845,5.37449e-11,0.00132681
913.104,4.88339e-11,0.00133627
916.363,4.45041e-11,0.00134786
919.622,3.63289e-11,0.00137709
922.881,3.23743e-11,0.00139226
926.14,3.01575e-11,0.00139741
929.399,2.8126e-11,0.00140385
932.658,2.6252e-11,0.00140993
935.917,2.45142e-11,0.00141806
939.176,2.28949e-11,0.00142646
942.435,2.13944e-11,0.00143372
945.694,5.32828e-11,0.00143208
948.953,9.47711e-11,0.00144067
952.212,6.07983e-11,0.00148707
955.471,1.9264e-10,0.00122711
958.729,1.16836e-10,0.00137164
961.988,6.006e-11,0.00166457
965.247,3.36912e-11,0.00200087
968.506,2.02698e-11,0.00232901
971.765,1.33249e-11,0.00262271
975.024,8.79594e-12,0.00288062
978.283,5.77834e-12,0.003104
981.542,3.86851e-12,0.00329451
984.801,2.62607e-12,0.00345718
988.06,1.7667e-12,0.00359721
991.319,9.05243e-13,0.00374465
994.578,6.58116e-13,0.00381568
997.837,4.71234e-13,0.00389095
1001.096,3.6892e-13,0.00395829
1004.355,2.60996e-13,0.00404391
1007.614,1.69303e-13,0.00413769
1010.873,1.08999e-13,0.00423174
1014.132,5.93144e-14,0.00433743
1017.391,4.26208e-14,0.00438997
1020.65,2.99437e-14,0.00444955
1023.909,3.30424e-14,0.00449473
1027.168,1.77412e-14,0.00461521
1030.427,1.1156e-14,0.00469674
1033.686,8.62013e-15,0.00475791
1036.945,7.56225e-15,0.00481333
1040.204,3.66364e-15,0.0049206
1043.463,3.08609e-15,0.0049634
1046.722,2.39624e-15,0.00502457
1049.981,1.95012e-15,0.0050828
1053.24,8.59821e-16,0.00517707
1056.499,5.50957e-16,0.00522942
1059.758,3.49872e-16,0.00527928
1063.017,2.39481e-16,0.00531765
1066.276,1.63168e-16,0.00535671
1069.535,1.10955e-16,0.0053983
1072.794,7.55664e-17,0.0054376
1076.053,5.77481e-17,0.00546813
1079.312,1.23925e-17,0.00572308
1082.571,7.14222e-18,0.00576697
