Cor A,Value,Error
415.0,2.1992e-07,0.000467973
831.629,3.52501e-07,0.000669841
834.888,3.53524e-07,0.000668972
838.147,3.54659e-07,0.000668748
841.406,3.55951e-07,0.000693402
844.665,3.57155e-07,0.000681065
847.924,3.58591e-07,0.000683204
851.183,3.30283e-07,0.000412683
854.442,2.23832e-07,0.0004665
857.701,1.71937e-07,0.000489478
860.96,1.38517e-07,0.000515296
864.219,1.16421e-07,0.000518587
867.478,9.72343e-08,0.000542436
870.737,8.12086e-08,0.000573494
873.996,6.79945e-08,0.000610857
877.255,5.70556e-08,0.000652397
880.514,4.8066e-08,0.000698669
883.773,4.07196e-08,0.000748446
887.032,3.46807e-08,0.000802144
890.291,2.97208e-08,0.000861235
893.55,2.49736e-08,0.000840702
896.809,2.13455e-08,0.000799652
900.068,1.8914e-08,0.000818567
903.327,1.6856e-08,0.000842628
906.586,1.50493e-08,0.00086852
909.845,1.34714e-08,0.000895595
913.104,1.20976e-08,0.000923525
916.363,1.09042e-08,0.000952562
919.622,9.96601e-09,0.000981698
922.881,9.26893e-09,0.000997245
926.14,8.61195e-09,0.00101435
929.399,8.01091e-09,0.0010332
932.658,7.46616e-09,0.00105228
935.917,6.98061e-09,0.00107341
939.176,6.53258e-09,0.00109402
942.435,6.12985e-09,0.0011137
945.694,5.6879e-09,0.00110057
948.953,4.51097e-09,0.00106772
952.212,4.40754e-09,0.00110847
955.471,5.86384e-09,0.00115269
958.729,5.87741e-09,0.00112807
961.988,4.78228e-09,0.00112425
965.247,3.45309e-09,0.00112775
968.506,2.36516e-09,0.00113726
971.765,1.59206e-09,0.0011524
975.024,1.06876e-09,0.00117275
978.283,7.22159e-10,0.00119765
981.542,4.92573e-10,0.00122554
984.801,3.39058e-10,0.00125567
988.06,2.34858e-10,0.00128643
991.319,1.51364e-10,0.00132295
994.578,9.71773e-11,0.00136763
997.837,6.2806e-11,0.00141827
1001.096,4.07326e-11,0.00147511
1004.355,2.6247e-11,0.00153711
1007.614,1.69725e-11,0.00160118
1010.873,1.1039e-11,0.00166668
1014.132,7.26534e-12,0.00173111
1017.391,4.85666e-12,0.00179597
1020.65,3.25683e-12,0.00186656
1023.909,2.4606e-12,0.00192516
1027.168,1.84185e-12,0.00196406
1030.427,1.39317e-12,0.00198564
1033.686,1.04921e-12,0.00200558
1036.945,7.59105e-13,0.00202485
1040.204,5.3817e-13,0.00204544
1043.463,4.26579e-13,0.00205708
1046.722,3.40305e-13,0.00206611
1049.981,2.57727e-13,0.00207076
1053.24,1.77515e-13,0.00207598
1056.499,1.05487e-13,0.00209223
1059.758,6.3644e-14,0.00212746
1063.017,3.87247e-14,0.00218018
1066.276,2.37134e-14,0.00224682
1069.535,1.45965e-14,0.0023249
1072.794,9.00271e-15,0.00240508
1076.053,5.62047e-15,0.00246452
1079.312,2.89492e-15,0.00248997
1082.571,1.30303e-15,0.00249902
