Cor A,Value,Error
830.0,2.94327e-13,0.000704445
833.26,0.0,0.0
836.52,0.0,0.0
839.78,0.0,0.0
843.04,0.0,0.0
846.29,0.0,0.0
849.55,0.0,0.0
852.81,2.05102e-13,0.000336369
856.07,3.60135e-09,0.000701901
859.33,2.11103e-09,0.000588714
862.59,1.68998e-09,0.00054908
865.85,1.45567e-09,0.000540095
869.11,1.28093e-09,0.000547818
872.37,1.13966e-09,0.000564829
875.63,1.01894e-09,0.000587533
878.88,9.12545e-10,0.000615463
882.14,8.19106e-10,0.00064917
885.4,7.36761e-10,0.00068839
888.66,6.65226e-10,0.0007353
891.92,6.04595e-10,0.000793195
895.18,5.56263e-10,0.000869254
898.44,5.23151e-10,0.000975102
901.7,5.13075e-10,0.00113188
904.96,2.79614e-10,0.001358
908.22,4.11018e-16,0.00606037
911.47,2.94499e-16,0.00656833
914.73,2.12197e-16,0.00717356
917.99,1.52586e-16,0.00783556
921.25,5.5123e-17,0.00941345
924.51,3.02551e-17,0.0104721
927.77,2.80662e-17,0.0108651
931.03,2.61517e-17,0.0113574
934.29,2.39694e-17,0.0113487
937.55,2.19802e-17,0.0116856
940.81,2.01729e-17,0.0119499
944.06,1.85821e-17,0.0120956
947.32,4.56309e-17,0.0122149
950.58,7.77886e-17,0.0124299
953.84,5.00965e-17,0.0132478
957.1,3.57719e-17,0.00694402
960.36,3.11536e-17,0.00483832
963.62,1.80232e-17,0.00591471
966.88,9.34069e-18,0.00825638
970.14,4.76705e-18,0.0115881
973.39,2.38622e-18,0.0145735
976.65,1.36954e-18,0.017577
979.91,9.19353e-19,0.0199756
983.17,6.50162e-19,0.0214507
986.43,4.73823e-19,0.0223424
989.69,3.75583e-19,0.0229711
992.95,4.35244e-19,0.0235251
996.21,2.79396e-19,0.0239004
999.47,1.79425e-19,0.0242199
1002.73,9.83106e-20,0.0245498
1005.98,6.13037e-20,0.0247868
1009.24,4.50342e-20,0.0249864
1012.5,3.32477e-20,0.0251991
1015.76,3.02e-20,0.0254643
1019.02,1.93807e-20,0.0257421
1022.28,1.24397e-20,0.0260143
1025.54,6.86989e-22,0.0265231
1028.8,3.59653e-21,0.0263726
1032.06,3.64194e-21,0.0266474
1035.32,2.07458e-21,0.0269202
1038.57,3.68896e-22,0.0271001
1041.83,1.38709e-21,0.0271622
1045.09,6.79236e-22,0.0274159
1048.35,3.59427e-22,0.0276557
1051.61,1.02909e-22,0.0277491
1054.87,5.03504e-22,0.0278523
1058.13,3.58048e-22,0.0279517
1061.39,2.4802e-22,0.0280661
1064.65,1.59678e-22,0.0282011
1067.91,1.02824e-22,0.0283234
1071.16,6.61852e-23,0.02844
1074.42,4.25837e-23,0.0285764
1077.68,2.50303e-23,0.0287227
1080.94,2.64527e-23,0.0287938
1084.2,1.52586e-23,0.0288661
