Cells,Energy,Value,Error
377.0,0.1,42943700.0,0.0087
377.0,1.0,865585000.0,0.0028
377.0,5.0,600612000.0,0.0026
377.0,10.0,124299000.0,0.0039
377.0,20.0,260491.0,0.0876
395.5,0.1,49675700.0,0.0019
395.5,1.0,842523000.0,0.0019
395.5,5.0,709581000.0,0.002
395.5,10.0,167405000.0,0.0027
395.5,20.0,308125.0,0.052
400.5,0.1,63337300.0,0.0018
400.5,1.0,4349400000.0,0.0016
400.5,5.0,1964110000.0,0.0017
400.5,10.0,620103000.0,0.002
400.5,20.0,1059260.0,0.0307
406.6,0.1,340753000.0,0.0016
406.6,1.0,13266400000.0,0.0014
406.6,5.0,5444390000.0,0.0015
406.6,10.0,2122800000.0,0.0017
406.6,20.0,2632770.0,0.0301
412.7,0.1,789661000.0,0.0015
412.7,1.0,30187100000.0,0.0013
412.7,5.0,12262800000.0,0.0014
412.7,10.0,5022810000.0,0.0016
412.7,20.0,5807860.0,0.0282
418.8,0.1,1753060000.0,0.0013
418.8,1.0,66451900000.0,0.0012
418.8,5.0,27139100000.0,0.0013
418.8,10.0,11621500000.0,0.0014
418.8,20.0,12349400.0,0.0267
424.9,0.1,3587390000.0,0.0013
424.9,1.0,134879000000.0,0.0011
424.9,5.0,56291000000.0,0.0012
424.9,10.0,24670600000.0,0.0013
424.9,20.0,27048500.0,0.025
431.0,0.1,5631640000.0,0.0013
431.0,1.0,219429000000.0,0.001
431.0,5.0,94006200000.0,0.0011
431.0,10.0,37377700000.0,0.0013
431.0,20.0,52160900.0,0.0244
436.0,0.1,4592940000.0,0.0012
436.0,1.0,319259000000.0,0.0009
436.0,5.0,145131000000.0,0.001
436.0,10.0,39319300000.0,0.0014
436.0,20.0,108352000.0,0.0219
447.9,0.1,26333500000.0,0.0009
447.9,1.0,1069830000000.0,0.0007
447.9,5.0,444297000000.0,0.0008
447.9,10.0,150069000000.0,0.001
447.9,20.0,311938000.0,0.0173
451.0,0.1,196543000000.0,0.0014
451.0,1.0,2193270000000.0,0.0008
451.0,5.0,919271000000.0,0.0009
451.0,10.0,329625000000.0,0.0012
451.0,20.0,699985000.0,0.0228
455.2,0.1,82577500000.0,0.0008
455.2,1.0,3112170000000.0,0.0006
455.2,5.0,1326350000000.0,0.0007
455.2,10.0,486633000000.0,0.0009
455.2,20.0,982008000.0,0.0155
458.2,0.1,395633000000.0,0.0013
458.2,1.0,4565790000000.0,0.0007
458.2,5.0,1925970000000.0,0.0008
458.2,10.0,662194000000.0,0.0012
458.2,20.0,1708140000.0,0.021
465.2,0.1,198829000000.0,0.0006
465.2,1.0,7987350000000.0,0.0005
465.2,5.0,3354840000000.0,0.0005
465.2,10.0,1096650000000.0,0.0007
465.2,20.0,3081260000.0,0.0107
468.2,0.1,1288650000000.0,0.001
468.2,1.0,15003100000000.0,0.0005
468.2,5.0,6271560000000.0,0.0006
468.2,10.0,2052210000000.0,0.0009
468.2,20.0,7007430000.0,0.015
473.7,0.1,600447000000.0,0.0005
473.7,1.0,23770400000000.0,0.0004
473.7,5.0,10080800000000.0,0.0004
473.7,10.0,3183140000000.0,0.0006
473.7,20.0,11097700000.0,0.0086
476.7,0.1,3423880000000.0,0.0009
476.7,1.0,39989900000000.0,0.0004
476.7,5.0,16549800000000.0,0.0005
476.7,10.0,5190750000000.0,0.0008
476.7,20.0,22661600000.0,0.0113
481.7,0.1,1594380000000.0,0.0004
481.7,1.0,62357200000000.0,0.0003
481.7,5.0,26867600000000.0,0.0004
481.7,10.0,8164240000000.0,0.0005
481.7,20.0,35943300000.0,0.007
484.7,0.1,9025390000000.0,0.0008
484.7,1.0,104016000000000.0,0.0003
484.7,5.0,43981900000000.0,0.0004
484.7,10.0,13899500000000.0,0.0007
484.7,20.0,75554400000.0,0.0091
487.0,0.1,3650630000000.0,0.0005
487.0,1.0,129097000000000.0,0.0003
487.0,5.0,58886800000000.0,0.0003
487.0,10.0,18563900000000.0,0.0005
487.0,20.0,89668700000.0,0.0071
489.0,0.1,11440700000000.0,0.0009
489.0,1.0,166935000000000.0,0.0003
489.0,5.0,75628300000000.0,0.0004
489.0,10.0,24050500000000.0,0.0007
489.0,20.0,138283000000.0,0.0094
490.0,0.1,6968250000000.0,0.0005
490.0,1.0,184672000000000.0,0.0003
490.0,5.0,88835800000000.0,0.0004
490.0,10.0,27778400000000.0,0.0006
490.0,20.0,146335000000.0,0.0075
493.6,0.1,23835600000000.0,0.0009
493.6,1.0,220432000000000.0,0.0003
493.6,5.0,104218000000000.0,0.0005
493.6,10.0,29869000000000.0,0.0008
493.6,20.0,201001000000.0,0.0099
493.7,0.1,13205900000000.0,0.001
493.7,1.0,232110000000000.0,0.0004
493.7,5.0,116566000000000.0,0.0006
493.7,10.0,31739400000000.0,0.0011
493.7,20.0,188970000000.0,0.0118
494.2,0.1,8038630000000.0,0.0008
494.2,1.0,245650000000000.0,0.0003
494.2,5.0,126709000000000.0,0.0005
494.2,10.0,32226400000000.0,0.0008
494.2,20.0,163821000000.0,0.0089
495.0,0.1,18232300000000.0,0.0012
495.0,1.0,253904000000000.0,0.0003
495.0,5.0,116405000000000.0,0.0005
495.0,10.0,30514100000000.0,0.0009
495.0,20.0,160241000000.0,0.011
1132.1,0.1,21565200000000.0,0.0009
1132.1,1.0,279934000000000.0,0.0003
1132.1,5.0,139705000000000.0,0.0004
1132.1,10.0,35256600000000.0,0.0008
1132.1,20.0,198866000000.0,0.0075
1132.6,0.1,9034830000000.0,0.0005
1132.6,1.0,277517000000000.0,0.0002
1132.6,5.0,151133000000000.0,0.0003
1132.6,10.0,37578500000000.0,0.0006
1132.6,20.0,215817000000.0,0.0063
1132.7,0.1,15081700000000.0,0.0006
1132.7,1.0,267341000000000.0,0.0003
1132.7,5.0,140377000000000.0,0.0004
1132.7,10.0,37877800000000.0,0.0006
1132.7,20.0,264459000000.0,0.0073
1136.3,0.1,27499100000000.0,0.0005
1136.3,1.0,257305000000000.0,0.0002
1136.3,5.0,126407000000000.0,0.0003
1136.3,10.0,36568100000000.0,0.0005
1136.3,20.0,298976000000.0,0.0059
1137.3,0.1,8316000000000.0,0.0003
1137.3,1.0,224354000000000.0,0.0002
1137.3,5.0,111992000000000.0,0.0002
1137.3,10.0,34493900000000.0,0.0004
1137.3,20.0,215509000000.0,0.0042
1139.3,0.1,14078700000000.0,0.0006
1139.3,1.0,207282000000000.0,0.0002
1139.3,5.0,96447300000000.0,0.0002
1139.3,10.0,30297200000000.0,0.0004
1139.3,20.0,203780000000.0,0.0052
1141.6,0.1,4676300000000.0,0.0003
1141.6,1.0,166441000000000.0,0.0001
1141.6,5.0,77663100000000.0,0.0002
1141.6,10.0,24072900000000.0,0.0003
1141.6,20.0,132634000000.0,0.0038
1144.6,0.1,11909000000000.0,0.0004
1144.6,1.0,137502000000000.0,0.0002
1144.6,5.0,58919800000000.0,0.0002
1144.6,10.0,18465800000000.0,0.0004
1144.6,20.0,114864000000.0,0.0048
1149.6,0.1,2172680000000.0,0.0002
1149.6,1.0,85311400000000.0,0.0001
1149.6,5.0,37057000000000.0,0.0002
1149.6,10.0,11142400000000.0,0.0003
1149.6,20.0,53943200000.0,0.0037
1152.6,0.1,4810730000000.0,0.0005
1152.6,1.0,56144000000000.0,0.0002
1152.6,5.0,23322700000000.0,0.0003
1152.6,10.0,7330970000000.0,0.0004
1152.6,20.0,35026700000.0,0.006
1158.1,0.1,853438000000.0,0.0002
1158.1,1.0,33812100000000.0,0.0002
1158.1,5.0,14351500000000.0,0.0002
1158.1,10.0,4538840000000.0,0.0003
1158.1,20.0,16783000000.0,0.0045
1161.1,0.1,1855140000000.0,0.0005
1161.1,1.0,21538100000000.0,0.0003
1161.1,5.0,8996810000000.0,0.0003
1161.1,10.0,2962830000000.0,0.0005
1161.1,20.0,10489400000.0,0.0077
1168.1,0.1,285861000000.0,0.0003
1168.1,1.0,11489500000000.0,0.0002
1168.1,5.0,4815850000000.0,0.0003
1168.1,10.0,1581440000000.0,0.0004
1168.1,20.0,4542570000.0,0.0056
1171.1,0.1,569478000000.0,0.0007
1171.1,1.0,6571750000000.0,0.0003
1171.1,5.0,2768690000000.0,0.0004
1171.1,10.0,955533000000.0,0.0006
1171.1,20.0,2492640000.0,0.011
1175.3,0.1,118538000000.0,0.0004
1175.3,1.0,4466300000000.0,0.0003
1175.3,5.0,1902000000000.0,0.0003
1175.3,10.0,701488000000.0,0.0004
1175.3,20.0,1427310000.0,0.008
1178.4,0.1,279778000000.0,0.0007
1178.4,1.0,3129310000000.0,0.0004
1178.4,5.0,1309500000000.0,0.0004
1178.4,10.0,470709000000.0,0.0006
1178.4,20.0,1018530000.0,0.0118
1185.3,0.1,37333500000.0,0.0004
1185.3,1.0,1513390000000.0,0.0004
1185.3,5.0,628207000000.0,0.0004
1185.3,10.0,213440000000.0,0.0005
1185.3,20.0,450446000.0,0.0088
1227.8,0.1,6286890000.0,0.0006
1227.8,1.0,437178000000.0,0.0005
1227.8,5.0,198073000000.0,0.0005
1227.8,10.0,53738400000.0,0.0007
1227.8,20.0,143763000.0,0.0112
1232.49,0.1,7946570000.0,0.0007
1232.49,1.0,312002000000.0,0.0005
1232.49,5.0,133958000000.0,0.0006
1232.49,10.0,52400800000.0,0.0007
1232.49,20.0,75123400.0,0.0131
1237.18,0.1,5964900000.0,0.0007
1237.18,1.0,224156000000.0,0.0005
1237.18,5.0,94483100000.0,0.0006
1237.18,10.0,41296000000.0,0.0007
1237.18,20.0,45446100.0,0.0151
1241.87,0.1,3611890000.0,0.0007
1241.87,1.0,136209000000.0,0.0006
1241.87,5.0,56123100000.0,0.0006
1241.87,10.0,24559500000.0,0.0007
1241.87,20.0,25563300.0,0.016
1246.56,0.1,1997490000.0,0.0008
1246.56,1.0,75786800000.0,0.0006
1246.56,5.0,30822100000.0,0.0007
1246.56,10.0,13093600000.0,0.0008
1246.56,20.0,14064300.0,0.019
1251.25,0.1,1062730000.0,0.0009
1251.25,1.0,40597900000.0,0.0007
1251.25,5.0,16475600000.0,0.0008
1251.25,10.0,6748180000.0,0.0009
1251.25,20.0,7617970.0,0.0205
1255.94,0.1,560887000.0,0.0011
1255.94,1.0,21523200000.0,0.0008
1255.94,5.0,8776320000.0,0.0009
1255.94,10.0,3472050000.0,0.0011
1255.94,20.0,4005550.0,0.0243
1260.63,0.1,296468000.0,0.0011
1260.63,1.0,11423300000.0,0.0009
1260.63,5.0,4682070000.0,0.001
1260.63,10.0,1803810000.0,0.0012
1260.63,20.0,2211270.0,0.0267
1265.32,0.1,157815000.0,0.0014
1265.32,1.0,6101060000.0,0.001
1265.32,5.0,2517970000.0,0.0011
1265.32,10.0,950584000.0,0.0014
1265.32,20.0,1253860.0,0.031
1270.01,0.1,84803200.0,0.0015
1270.01,1.0,3281330000.0,0.0011
1270.01,5.0,1364570000.0,0.0012
1270.01,10.0,507620000.0,0.0016
1270.01,20.0,648752.0,0.0342
1274.7,0.1,44156200.0,0.0018
1274.7,1.0,1742050000.0,0.0012
1274.7,5.0,729937000.0,0.0014
1274.7,10.0,264258000.0,0.0019
1274.7,20.0,361465.0,0.0395
1279.7,0.1,9337580.0,0.0019
1279.7,1.0,645290000.0,0.0014
1279.7,5.0,297686000.0,0.0016
1279.7,10.0,88682700.0,0.0022
1279.7,20.0,160486.0,0.0413
1284.7,0.1,7406180.0,0.0018
1284.7,1.0,125770000.0,0.0017
1284.7,5.0,108695000.0,0.0019
1284.7,10.0,24638500.0,0.0032
1284.7,20.0,47665.6,0.0657
1300.1,0.1,6472430.0,0.009
1300.1,1.0,129008000.0,0.0029
1300.1,5.0,87673700.0,0.0027
1300.1,10.0,17542800.0,0.0047
1300.1,20.0,38467.7,0.1082
1304.57,0.1,2244170.0,0.0031
1304.57,1.0,139220000.0,0.002
1304.57,5.0,74849100.0,0.0021
1304.57,10.0,14244000.0,0.0035
1304.57,20.0,33773.0,0.0645
1309.04,0.1,1769860.0,0.0029
1309.04,1.0,107654000.0,0.0021
1309.04,5.0,53240800.0,0.0023
1309.04,10.0,10097200.0,0.0035
1309.04,20.0,22870.0,0.0589
1313.51,0.1,1335270.0,0.0032
1313.51,1.0,79432600.0,0.0023
1313.51,5.0,39553400.0,0.0025
1313.51,10.0,7785550.0,0.0037
1313.51,20.0,12768.5,0.0721
1317.98,0.1,1015380.0,0.003
1317.98,1.0,59090700.0,0.0024
1317.98,5.0,29621000.0,0.0025
1317.98,10.0,6110280.0,0.0035
1317.98,20.0,8077.73,0.0691
1322.45,0.1,761642.0,0.0033
1322.45,1.0,43674200.0,0.0025
1322.45,5.0,22005500.0,0.0026
1322.45,10.0,4726870.0,0.0036
1322.45,20.0,4904.17,0.0812
1326.92,0.1,558966.0,0.0031
1326.92,1.0,31882400.0,0.0025
1326.92,5.0,16098800.0,0.0026
1326.92,10.0,3564200.0,0.0034
1326.92,20.0,3077.93,0.084
1331.39,0.1,402249.0,0.0033
1331.39,1.0,22861500.0,0.0026
1331.39,5.0,11565300.0,0.0027
1331.39,10.0,2629770.0,0.0036
1331.39,20.0,1772.31,0.0952
1335.86,0.1,284769.0,0.0031
1335.86,1.0,16107300.0,0.0026
1335.86,5.0,8144290.0,0.0027
1335.86,10.0,1884460.0,0.0034
1335.86,20.0,1002.24,0.0994
1340.33,0.1,197484.0,0.0034
1340.33,1.0,11178300.0,0.0027
1340.33,5.0,5647080.0,0.0028
1340.33,10.0,1325840.0,0.0036
1340.33,20.0,762.575,0.1148
1344.8,0.1,135115.0,0.0033
1344.8,1.0,7616880.0,0.0028
1344.8,5.0,3842140.0,0.0029
1344.8,10.0,909387.0,0.0036
1344.8,20.0,424.433,0.1086
1349.27,0.1,90892.7,0.0036
1349.27,1.0,5116180.0,0.0029
1349.27,5.0,2583050.0,0.003
1349.27,10.0,616165.0,0.0038
1349.27,20.0,252.087,0.1328
1353.74,0.1,60202.3,0.0035
1353.74,1.0,3390240.0,0.0029
1353.74,5.0,1710170.0,0.003
1353.74,10.0,408938.0,0.0038
1353.74,20.0,181.063,0.1264
1358.21,0.1,39419.4,0.0038
1358.21,1.0,2220080.0,0.003
1358.21,5.0,1120370.0,0.0032
1358.21,10.0,269185.0,0.004
1358.21,20.0,100.81,0.1477
1362.68,0.1,25492.5,0.0037
1362.68,1.0,1442350.0,0.0031
1362.68,5.0,727334.0,0.0033
1362.68,10.0,175594.0,0.0041
1362.68,20.0,55.1792,0.14
1367.15,0.1,16361.0,0.0041
1367.15,1.0,926000.0,0.0033
1367.15,5.0,466537.0,0.0034
1367.15,10.0,113577.0,0.0044
1367.15,20.0,29.3129,0.1599
1371.62,0.1,10349.6,0.0041
1371.62,1.0,587020.0,0.0034
1371.62,5.0,295681.0,0.0035
1371.62,10.0,71935.2,0.0044
1371.62,20.0,17.9053,0.1874
1376.09,0.1,6465.65,0.0045
1376.09,1.0,366764.0,0.0036
1376.09,5.0,184362.0,0.0037
1376.09,10.0,45062.8,0.0048
1376.09,20.0,10.2887,0.1796
1380.56,0.1,3912.83,0.0045
1380.56,1.0,221954.0,0.0037
1380.56,5.0,111693.0,0.0039
1380.56,10.0,27194.5,0.0049
1380.56,20.0,9.91409,0.1975
1385.03,0.1,2219.51,0.0052
1385.03,1.0,125579.0,0.0039
1385.03,5.0,63331.3,0.0042
1385.03,10.0,15294.8,0.0055
1385.03,20.0,4.52144,0.2132
1389.5,0.1,974.282,0.0055
1389.5,1.0,57510.7,0.0041
1389.5,5.0,29876.3,0.0045
1389.5,10.0,7033.18,0.0062
1389.5,20.0,3.4612,0.2115
