Cor A,Value,Error
415.0,1.14885e-09,0.00035635
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,6.30763e-08,0.000475157
854.442,5.81595e-08,0.000518404
857.701,2.13705e-08,0.000732532
860.96,1.164e-08,0.000937291
864.219,7.56876e-09,0.00114496
867.478,5.29865e-09,0.00135666
870.737,3.82746e-09,0.00159177
873.996,2.83065e-09,0.00183846
877.255,2.10983e-09,0.00211235
880.514,1.58569e-09,0.00241184
883.773,1.20951e-09,0.00276329
887.032,9.2594e-10,0.00314048
890.291,7.14484e-10,0.00356689
893.55,5.5515e-10,0.00404496
896.809,4.4913e-10,0.00453592
900.068,4.31986e-10,0.00471321
903.327,5.79253e-10,0.00348463
906.586,5.22855e-10,0.00241068
909.845,5.59474e-10,0.00235587
913.104,5.76068e-10,0.00236434
916.363,6.03559e-10,0.00237477
919.622,2.80813e-10,0.00253413
922.881,1.65262e-10,0.00258024
926.14,1.68644e-10,0.00255478
929.399,1.71672e-10,0.00253077
932.658,1.74755e-10,0.0025023
935.917,1.7709e-10,0.00244955
939.176,1.80742e-10,0.00243881
942.435,1.83973e-10,0.00241236
945.694,5.2377e-10,0.00195038
948.953,1.47315e-09,0.00157085
952.212,2.4048e-09,0.00139304
955.471,2.04839e-09,0.00135271
958.729,1.98386e-09,0.00123411
961.988,1.48884e-09,0.00120572
965.247,9.60616e-10,0.00120074
968.506,5.88766e-10,0.00120907
971.765,3.32684e-10,0.00122488
975.024,2.04969e-10,0.00124287
978.283,1.3818e-10,0.00126276
981.542,9.4415e-11,0.00128419
984.801,6.53062e-11,0.00130655
988.06,4.84219e-11,0.00133039
991.319,4.75604e-11,0.00136196
994.578,2.71645e-11,0.00140048
997.837,1.5749e-11,0.00144035
1001.096,8.17534e-12,0.00147903
1004.355,4.78313e-12,0.00151404
1007.614,3.20044e-12,0.001549
1010.873,2.16359e-12,0.00158556
1014.132,1.7718e-12,0.00162856
1017.391,1.06546e-12,0.00167874
1020.65,6.44304e-13,0.00173439
1023.909,1.04485e-13,0.00175689
1027.168,2.16659e-13,0.0017946
1030.427,2.15087e-13,0.00182294
1033.686,1.33344e-13,0.00184839
1036.945,4.04213e-14,0.00185449
1040.204,8.60257e-14,0.00188571
1043.463,4.93128e-14,0.00190831
1046.722,3.12638e-14,0.00192412
1049.981,1.35255e-14,0.0019254
1053.24,3.66304e-14,0.00195228
1056.499,2.34611e-14,0.00197918
1059.758,1.4658e-14,0.00201705
1063.017,8.5726e-15,0.00206512
1066.276,5.01989e-15,0.00212156
1069.535,2.94268e-15,0.00218622
1072.794,1.7264e-15,0.00225581
1076.053,9.5058e-16,0.00230569
1079.312,7.93582e-16,0.00232361
1082.571,3.649e-16,0.00233961
