Cor A,Value,Error
415.0,2.50049e-07,0.000448711
831.629,3.88585e-07,0.00063538
834.888,3.89523e-07,0.000637008
838.147,3.90539e-07,0.000638148
841.406,3.91629e-07,0.000641822
844.665,3.92949e-07,0.000641502
847.924,3.94466e-07,0.00064981
851.183,3.51932e-07,0.000403434
854.442,1.08133e-07,0.000409867
857.701,3.70577e-08,0.000657129
860.96,2.14005e-08,0.000867529
864.219,1.41479e-08,0.00106699
867.478,9.9806e-09,0.00126879
870.737,7.2214e-09,0.00147897
873.996,5.3384e-09,0.00170586
877.255,3.97998e-09,0.00195767
880.514,2.98417e-09,0.00222512
883.773,2.26712e-09,0.00252862
887.032,1.72808e-09,0.00285534
890.291,1.32498e-09,0.00322883
893.55,1.02039e-09,0.00361799
896.809,8.12352e-10,0.0040209
900.068,7.55678e-10,0.00415463
903.327,2.05224e-09,0.0024657
906.586,3.67199e-09,0.0020254
909.845,3.82301e-09,0.0019776
913.104,3.79723e-09,0.00198668
916.363,3.82107e-09,0.00200319
919.622,4.01687e-09,0.00215285
922.881,4.09283e-09,0.00214287
926.14,4.14084e-09,0.00211861
929.399,4.1855e-09,0.00210006
932.658,4.22749e-09,0.00208323
935.917,4.25404e-09,0.00206103
939.176,4.30581e-09,0.00204524
942.435,4.35271e-09,0.00202453
945.694,4.43204e-09,0.00185703
948.953,5.07045e-09,0.0014185
952.212,7.49017e-09,0.00126898
955.471,1.21963e-08,0.00123257
958.729,1.25113e-08,0.00118193
961.988,1.01368e-08,0.00116513
965.247,7.1388e-09,0.0011629
968.506,4.71722e-09,0.00116909
971.765,3.05076e-09,0.00118065
975.024,1.96801e-09,0.00119605
978.283,1.28045e-09,0.00121418
981.542,8.4382e-10,0.00123432
984.801,5.63152e-10,0.00125572
988.06,3.79718e-10,0.00127804
991.319,2.37764e-10,0.00130522
994.578,1.47937e-10,0.00133615
997.837,9.24695e-11,0.00136927
1001.096,5.79046e-11,0.00140475
1004.355,3.59814e-11,0.00144299
1007.614,2.24478e-11,0.00148264
1010.873,1.4105e-11,0.00152346
1014.132,8.98485e-12,0.00156435
1017.391,5.82056e-12,0.00160627
1020.65,3.77497e-12,0.0016521
1023.909,2.77889e-12,0.00169058
1027.168,2.0444e-12,0.00172038
1030.427,1.53489e-12,0.00174243
1033.686,1.15013e-12,0.00176492
1036.945,8.2866e-13,0.00178985
1040.204,5.8432e-13,0.00181473
1043.463,4.62276e-13,0.0018308
1046.722,3.68621e-13,0.00184573
1049.981,2.79665e-13,0.00186196
1053.24,1.92865e-13,0.00188046
1056.499,1.14578e-13,0.00191324
1059.758,6.85163e-14,0.00195262
1063.017,4.09864e-14,0.00199916
1066.276,2.45349e-14,0.00205255
1069.535,1.47006e-14,0.00211266
1072.794,8.81773e-15,0.00217693
1076.053,5.40342e-15,0.00222983
1079.312,2.77056e-15,0.00226801
1082.571,1.25303e-15,0.00229502
