Cor A,Value,Error
415.0,5.10645e-07,0.000341098
831.629,7.77273e-07,0.000421668
834.888,7.74351e-07,0.000420757
838.147,7.7211e-07,0.000421278
841.406,7.70324e-07,0.00042157
844.665,7.68943e-07,0.000422855
847.924,7.68642e-07,0.000424478
851.183,7.05662e-07,0.000316141
854.442,5.70318e-07,0.000337067
857.701,5.08175e-07,0.000361193
860.96,4.57731e-07,0.000385338
864.219,4.11729e-07,0.000411142
867.478,3.69208e-07,0.000438117
870.737,3.30128e-07,0.000466453
873.996,2.94218e-07,0.00049672
877.255,2.61722e-07,0.000528352
880.514,2.32323e-07,0.000562479
883.773,2.05809e-07,0.000599908
887.032,1.82176e-07,0.000641963
890.291,1.61295e-07,0.000689918
893.55,1.43132e-07,0.000746177
896.809,1.278e-07,0.000817649
900.068,1.15567e-07,0.000910895
903.327,1.07273e-07,0.000980013
906.586,9.76889e-08,0.000958717
909.845,8.92133e-08,0.000980166
913.104,8.19418e-08,0.00100792
916.363,7.53886e-08,0.00104176
919.622,7.03946e-08,0.00107955
922.881,6.8283e-08,0.00108279
926.14,6.6361e-08,0.00108557
929.399,6.44591e-08,0.00108998
932.658,6.26112e-08,0.00109601
935.917,6.07578e-08,0.00110264
939.176,5.8888e-08,0.00111022
942.435,5.70613e-08,0.00112002
945.694,5.47095e-08,0.00111458
948.953,4.45334e-08,0.00107285
952.212,3.23906e-08,0.00106798
955.471,2.52796e-08,0.00106086
958.729,1.52113e-08,0.00108202
961.988,6.80669e-09,0.00115495
965.247,2.71931e-09,0.00127005
968.506,1.01547e-09,0.00144346
971.765,3.68978e-10,0.00170895
975.024,1.34159e-10,0.00213759
978.283,5.03915e-11,0.00287366
981.542,2.00923e-11,0.0041522
984.801,8.74267e-12,0.00619409
988.06,4.21912e-12,0.0089509
991.319,2.14732e-12,0.0122523
994.578,1.28191e-12,0.0149831
997.837,8.27112e-13,0.0170511
1001.096,5.51009e-13,0.0186433
1004.355,3.70432e-13,0.0198985
1007.614,2.4947e-13,0.0209011
1010.873,1.68075e-13,0.0217096
1014.132,1.13144e-13,0.0223769
1017.391,7.62585e-14,0.0229157
1020.65,5.13199e-14,0.0233718
1023.909,3.85088e-14,0.0236915
1027.168,2.54028e-14,0.0240924
1030.427,1.63733e-14,0.0245073
1033.686,1.12974e-14,0.0248764
1036.945,7.836e-15,0.0252097
1040.204,5.32336e-15,0.0255221
1043.463,3.92213e-15,0.0257554
1046.722,2.93588e-15,0.0259946
1049.981,2.15952e-15,0.0262571
1053.24,1.44533e-15,0.0265396
1056.499,1.04279e-15,0.0267572
1059.758,7.7924e-16,0.0268951
1063.017,5.73056e-16,0.027005
1066.276,4.13149e-16,0.0271193
1069.535,2.94231e-16,0.027247
1072.794,2.08604e-16,0.0273616
1076.053,1.4727e-16,0.0274641
1079.312,9.0447e-17,0.0275519
1082.571,4.76035e-17,0.0276238
