Cor A,Value,Error
415.0,5.11237e-10,0.000443748
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.47558e-08,0.000275916
854.442,2.29345e-08,0.000549933
857.701,1.32094e-08,0.000484501
860.96,1.04934e-08,0.000467648
864.219,8.87595e-09,0.000475306
867.478,7.67315e-09,0.00049341
870.737,6.71787e-09,0.000518208
873.996,5.9177e-09,0.000547215
877.255,5.23589e-09,0.000578765
880.514,4.64831e-09,0.000614237
883.773,4.1399e-09,0.000654609
887.032,3.70332e-09,0.00070198
890.291,3.33679e-09,0.00075971
893.55,3.04554e-09,0.00083267
896.809,2.84475e-09,0.000934138
900.068,2.77256e-09,0.00108545
903.327,1.59625e-09,0.00125763
906.586,1.66309e-10,0.00126345
909.845,1.3349e-10,0.00126687
913.104,1.09991e-10,0.00127357
916.363,9.2269e-11,0.00128218
919.622,3.43711e-11,0.0013979
922.881,1.75134e-11,0.00152834
926.14,1.67282e-11,0.00153346
929.399,1.59513e-11,0.00153273
932.658,1.52105e-11,0.00154297
935.917,1.4518e-11,0.00154714
939.176,1.3837e-11,0.00154613
942.435,1.31916e-11,0.00154972
945.694,3.18904e-11,0.00156874
948.953,5.89789e-11,0.00155224
952.212,4.21575e-11,0.00151629
955.471,2.69585e-10,0.00120314
958.729,1.30572e-10,0.00135755
961.988,4.7681e-11,0.00174737
965.247,1.80998e-11,0.00240708
968.506,7.21343e-12,0.00356352
971.765,3.1619e-12,0.00545227
975.024,1.48505e-12,0.00808721
978.283,7.51972e-13,0.0111986
981.542,4.19378e-13,0.0142884
984.801,2.53697e-13,0.0169208
988.06,1.60447e-13,0.0189257
991.319,8.16332e-14,0.0204986
994.578,5.82585e-14,0.0213115
997.837,4.13822e-14,0.021953
1001.096,3.21219e-14,0.0224471
1004.355,2.27631e-14,0.0229996
1007.614,1.49123e-14,0.0235417
1010.873,9.7223e-15,0.0240232
1014.132,5.43026e-15,0.0245075
1017.391,3.91457e-15,0.0247392
1020.65,2.76341e-15,0.0249815
1023.909,2.99183e-15,0.0251329
1027.168,1.65201e-15,0.0255757
1030.427,1.05937e-15,0.0258638
1033.686,8.22081e-16,0.0260508
1036.945,7.20786e-16,0.0262052
1040.204,3.61271e-16,0.0265514
1043.463,3.04069e-16,0.0266686
1046.722,2.37577e-16,0.0268366
1049.981,1.94469e-16,0.026997
1053.24,8.95421e-17,0.027279
1056.499,5.81915e-17,0.0274138
1059.758,3.74108e-17,0.0275313
1063.017,2.57462e-17,0.0276154
1066.276,1.76328e-17,0.027714
1069.535,1.20551e-17,0.0278176
1072.794,8.25502e-18,0.0279126
1076.053,6.30315e-18,0.0279707
1079.312,1.5274100000000002e-18,0.0285631
1082.571,8.86366e-19,0.0286558
